symbol,name,market,csv
300775.SZ,三角防务,A股,..\data\a_share\300775.SZ.csv
300777.SZ,中简科技,A股,..\data\a_share\300777.SZ.csv
600816.SH,建元信托,A股,..\data\a_share\600816.SH.csv
001376.SZ,百通能源,A股,..\data\a_share\001376.SZ.csv
300099.SZ,尤洛卡,A股,..\data\a_share\300099.SZ.csv
600152.SH,维科技术,A股,..\data\a_share\600152.SH.csv
920132.SH,泰鹏智能,A股,..\data\a_share\920132.SH.csv
002623.SZ,亚玛顿,A股,..\data\a_share\002623.SZ.csv
002302.SZ,西部建设,A股,..\data\a_share\002302.SZ.csv
920186.SH,中科仪,A股,..\data\a_share\920186.SH.csv
300751.SZ,迈为股份,A股,..\data\a_share\300751.SZ.csv
300697.SZ,电工合金,A股,..\data\a_share\300697.SZ.csv
603595.SH,ST东尼,A股,..\data\a_share\603595.SH.csv
000517.SZ,荣安地产,A股,..\data\a_share\000517.SZ.csv
300296.SZ,利亚德,A股,..\data\a_share\300296.SZ.csv
688051.SH,佳华科技,A股,..\data\a_share\688051.SH.csv
300332.SZ,天壕能源,A股,..\data\a_share\300332.SZ.csv
301581.SZ,黄山谷捷,A股,..\data\a_share\301581.SZ.csv
603125.SH,常青科技,A股,..\data\a_share\603125.SH.csv
600135.SH,乐凯胶片,A股,..\data\a_share\600135.SH.csv
600681.SH,百川能源,A股,..\data\a_share\600681.SH.csv
688239.SH,航宇科技,A股,..\data\a_share\688239.SH.csv
688011.SH,新光光电,A股,..\data\a_share\688011.SH.csv
603385.SH,惠达卫浴,A股,..\data\a_share\603385.SH.csv
002763.SZ,汇洁股份,A股,..\data\a_share\002763.SZ.csv
300369.SZ,绿盟科技,A股,..\data\a_share\300369.SZ.csv
002488.SZ,金固股份,A股,..\data\a_share\002488.SZ.csv
300950.SZ,德固特,A股,..\data\a_share\300950.SZ.csv
600794.SH,保税科技,A股,..\data\a_share\600794.SH.csv
002187.SZ,广百股份,A股,..\data\a_share\002187.SZ.csv
920694.SH,中裕科技,A股,..\data\a_share\920694.SH.csv
301065.SZ,本立科技,A股,..\data\a_share\301065.SZ.csv
300636.SZ,同和药业,A股,..\data\a_share\300636.SZ.csv
000520.SZ,凤凰航运,A股,..\data\a_share\000520.SZ.csv
002324.SZ,普利特,A股,..\data\a_share\002324.SZ.csv
600860.SH,京城股份,A股,..\data\a_share\600860.SH.csv
002678.SZ,珠江钢琴,A股,..\data\a_share\002678.SZ.csv
688396.SH,华润微,A股,..\data\a_share\688396.SH.csv
600284.SH,浦东建设,A股,..\data\a_share\600284.SH.csv
300543.SZ,朗科智能,A股,..\data\a_share\300543.SZ.csv
000955.SZ,欣龙控股,A股,..\data\a_share\000955.SZ.csv
688433.SH,华曙高科,A股,..\data\a_share\688433.SH.csv
002614.SZ,奥佳华,A股,..\data\a_share\002614.SZ.csv
002707.SZ,众信旅游,A股,..\data\a_share\002707.SZ.csv
300669.SZ,沪宁股份,A股,..\data\a_share\300669.SZ.csv
300687.SZ,赛意信息,A股,..\data\a_share\300687.SZ.csv
600435.SH,北方导航,A股,..\data\a_share\600435.SH.csv
300552.SZ,万集科技,A股,..\data\a_share\300552.SZ.csv
600117.SH,西宁特钢,A股,..\data\a_share\600117.SH.csv
002915.SZ,中欣氟材,A股,..\data\a_share\002915.SZ.csv
603848.SH,好太太,A股,..\data\a_share\603848.SH.csv
300500.SZ,启迪设计,A股,..\data\a_share\300500.SZ.csv
001380.SZ,华纬科技,A股,..\data\a_share\001380.SZ.csv
000554.SZ,泰山石油,A股,..\data\a_share\000554.SZ.csv
600143.SH,金发科技,A股,..\data\a_share\600143.SH.csv
688083.SH,中望软件,A股,..\data\a_share\688083.SH.csv
002656.SZ,*ST摩登,A股,..\data\a_share\002656.SZ.csv
603596.SH,伯特利,A股,..\data\a_share\603596.SH.csv
002163.SZ,海南发展,A股,..\data\a_share\002163.SZ.csv
300815.SZ,玉禾田,A股,..\data\a_share\300815.SZ.csv
301159.SZ,三维天地,A股,..\data\a_share\301159.SZ.csv
002117.SZ,东港股份,A股,..\data\a_share\002117.SZ.csv
920786.SH,骑士乳业,A股,..\data\a_share\920786.SH.csv
002906.SZ,华阳集团,A股,..\data\a_share\002906.SZ.csv
688590.SH,新致软件,A股,..\data\a_share\688590.SH.csv
603122.SH,合富中国,A股,..\data\a_share\603122.SH.csv
300002.SZ,神州泰岳,A股,..\data\a_share\300002.SZ.csv
605580.SH,恒盛能源,A股,..\data\a_share\605580.SH.csv
601000.SH,唐山港,A股,..\data\a_share\601000.SH.csv
920199.SH,倍益康,A股,..\data\a_share\920199.SH.csv
300290.SZ,荣科科技,A股,..\data\a_share\300290.SZ.csv
300065.SZ,海兰信,A股,..\data\a_share\300065.SZ.csv
600423.SH,*ST柳化,A股,..\data\a_share\600423.SH.csv
688671.SH,碧兴物联,A股,..\data\a_share\688671.SH.csv
300339.SZ,润和软件,A股,..\data\a_share\300339.SZ.csv
002735.SZ,王子新材,A股,..\data\a_share\002735.SZ.csv
000965.SZ,天保基建,A股,..\data\a_share\000965.SZ.csv
001336.SZ,楚环科技,A股,..\data\a_share\001336.SZ.csv
920262.SH,太湖雪,A股,..\data\a_share\920262.SH.csv
605020.SH,永和股份,A股,..\data\a_share\605020.SH.csv
002836.SZ,新宏泽,A股,..\data\a_share\002836.SZ.csv
300616.SZ,尚品宅配,A股,..\data\a_share\300616.SZ.csv
001257.SZ,盛龙股份,A股,..\data\a_share\001257.SZ.csv
600882.SH,妙可蓝多,A股,..\data\a_share\600882.SH.csv
300529.SZ,健帆生物,A股,..\data\a_share\300529.SZ.csv
001285.SZ,瑞立科密,A股,..\data\a_share\001285.SZ.csv
601083.SH,锦江航运,A股,..\data\a_share\601083.SH.csv
301616.SZ,浙江华业,A股,..\data\a_share\301616.SZ.csv
603949.SH,雪龙集团,A股,..\data\a_share\603949.SH.csv
688081.SH,兴图新科,A股,..\data\a_share\688081.SH.csv
301185.SZ,鸥玛软件,A股,..\data\a_share\301185.SZ.csv
600649.SH,城投控股,A股,..\data\a_share\600649.SH.csv
603678.SH,火炬电子,A股,..\data\a_share\603678.SH.csv
002657.SZ,中科金财,A股,..\data\a_share\002657.SZ.csv
001378.SZ,德冠新材,A股,..\data\a_share\001378.SZ.csv
688190.SH,云路股份,A股,..\data\a_share\688190.SH.csv
002671.SZ,龙泉股份,A股,..\data\a_share\002671.SZ.csv
000905.SZ,厦门港务,A股,..\data\a_share\000905.SZ.csv
603032.SH,德新科技,A股,..\data\a_share\603032.SH.csv
300172.SZ,中电环保,A股,..\data\a_share\300172.SZ.csv
002406.SZ,远东传动,A股,..\data\a_share\002406.SZ.csv
920060.SH,万源通,A股,..\data\a_share\920060.SH.csv
300554.SZ,三超新材,A股,..\data\a_share\300554.SZ.csv
300402.SZ,宝色股份,A股,..\data\a_share\300402.SZ.csv
688522.SH,纳睿雷达,A股,..\data\a_share\688522.SH.csv
920855.SH,浙江大农,A股,..\data\a_share\920855.SH.csv
600531.SH,豫光金铅,A股,..\data\a_share\600531.SH.csv
600977.SH,中国电影,A股,..\data\a_share\600977.SH.csv
688005.SH,容百科技,A股,..\data\a_share\688005.SH.csv
688479.SH,友车科技,A股,..\data\a_share\688479.SH.csv
688211.SH,中科微至,A股,..\data\a_share\688211.SH.csv
002194.SZ,武汉凡谷,A股,..\data\a_share\002194.SZ.csv
000878.SZ,云南铜业,A股,..\data\a_share\000878.SZ.csv
000608.SZ,*ST阳光,A股,..\data\a_share\000608.SZ.csv
603344.SH,星德胜,A股,..\data\a_share\603344.SH.csv
688529.SH,豪森智能,A股,..\data\a_share\688529.SH.csv
300629.SZ,新劲刚,A股,..\data\a_share\300629.SZ.csv
601116.SH,三江购物,A股,..\data\a_share\601116.SH.csv
001979.SZ,招商蛇口,A股,..\data\a_share\001979.SZ.csv
603803.SH,瑞斯康达,A股,..\data\a_share\603803.SH.csv
600469.SH,风神股份,A股,..\data\a_share\600469.SH.csv
301300.SZ,远翔新材,A股,..\data\a_share\301300.SZ.csv
300875.SZ,捷强装备,A股,..\data\a_share\300875.SZ.csv
301136.SZ,招标股份,A股,..\data\a_share\301136.SZ.csv
003007.SZ,直真科技,A股,..\data\a_share\003007.SZ.csv
000630.SZ,铜陵有色,A股,..\data\a_share\000630.SZ.csv
600996.SH,贵广网络,A股,..\data\a_share\600996.SH.csv
301636.SZ,泽润新能,A股,..\data\a_share\301636.SZ.csv
300582.SZ,英飞特,A股,..\data\a_share\300582.SZ.csv
001205.SZ,盛航股份,A股,..\data\a_share\001205.SZ.csv
300326.SZ,ST凯利,A股,..\data\a_share\300326.SZ.csv
000525.SZ,红太阳,A股,..\data\a_share\000525.SZ.csv
300375.SZ,鹏翎股份,A股,..\data\a_share\300375.SZ.csv
002021.SZ,中捷资源,A股,..\data\a_share\002021.SZ.csv
600708.SH,光明地产,A股,..\data\a_share\600708.SH.csv
603886.SH,元祖股份,A股,..\data\a_share\603886.SH.csv
603867.SH,新化股份,A股,..\data\a_share\603867.SH.csv
001322.SZ,箭牌家居,A股,..\data\a_share\001322.SZ.csv
688185.SH,康希诺,A股,..\data\a_share\688185.SH.csv
300601.SZ,康泰生物,A股,..\data\a_share\300601.SZ.csv
920570.SH,坤博精工,A股,..\data\a_share\920570.SH.csv
920304.SH,迪尔化工,A股,..\data\a_share\920304.SH.csv
301592.SZ,六九一二,A股,..\data\a_share\301592.SZ.csv
301062.SZ,上海艾录,A股,..\data\a_share\301062.SZ.csv
300664.SZ,鹏鹞环保,A股,..\data\a_share\300664.SZ.csv
002026.SZ,山东威达,A股,..\data\a_share\002026.SZ.csv
301013.SZ,利和兴,A股,..\data\a_share\301013.SZ.csv
603098.SH,森特股份,A股,..\data\a_share\603098.SH.csv
300976.SZ,达瑞电子,A股,..\data\a_share\300976.SZ.csv
688186.SH,广大特材,A股,..\data\a_share\688186.SH.csv
603669.SH,灵康药业,A股,..\data\a_share\603669.SH.csv
003019.SZ,宸展光电,A股,..\data\a_share\003019.SZ.csv
688255.SH,凯尔达,A股,..\data\a_share\688255.SH.csv
603685.SH,晨丰科技,A股,..\data\a_share\603685.SH.csv
688670.SH,金迪克,A股,..\data\a_share\688670.SH.csv
600151.SH,航天机电,A股,..\data\a_share\600151.SH.csv
603236.SH,移远通信,A股,..\data\a_share\603236.SH.csv
603958.SH,哈森股份,A股,..\data\a_share\603958.SH.csv
603004.SH,鼎龙科技,A股,..\data\a_share\603004.SH.csv
002516.SZ,旷达科技,A股,..\data\a_share\002516.SZ.csv
300928.SZ,华安鑫创,A股,..\data\a_share\300928.SZ.csv
688516.SH,奥特维,A股,..\data\a_share\688516.SH.csv
002590.SZ,万安科技,A股,..\data\a_share\002590.SZ.csv
301608.SZ,博实结,A股,..\data\a_share\301608.SZ.csv
301007.SZ,德迈仕,A股,..\data\a_share\301007.SZ.csv
688669.SH,聚石化学,A股,..\data\a_share\688669.SH.csv
605018.SH,长华集团,A股,..\data\a_share\605018.SH.csv
300429.SZ,强力新材,A股,..\data\a_share\300429.SZ.csv
603058.SH,永吉股份,A股,..\data\a_share\603058.SH.csv
301126.SZ,达嘉维康,A股,..\data\a_share\301126.SZ.csv
002526.SZ,山东矿机,A股,..\data\a_share\002526.SZ.csv
002076.SZ,*ST星光,A股,..\data\a_share\002076.SZ.csv
301009.SZ,可靠股份,A股,..\data\a_share\301009.SZ.csv
603505.SH,金石资源,A股,..\data\a_share\603505.SH.csv
600981.SH,苏豪汇鸿,A股,..\data\a_share\600981.SH.csv
603176.SH,汇通集团,A股,..\data\a_share\603176.SH.csv
920925.SH,锦好医疗,A股,..\data\a_share\920925.SH.csv
600115.SH,中国东航,A股,..\data\a_share\600115.SH.csv
300583.SZ,赛托生物,A股,..\data\a_share\300583.SZ.csv
002786.SZ,银宝山新,A股,..\data\a_share\002786.SZ.csv
601279.SH,英利汽车,A股,..\data\a_share\601279.SH.csv
300155.SZ,安居宝,A股,..\data\a_share\300155.SZ.csv
300729.SZ,乐歌股份,A股,..\data\a_share\300729.SZ.csv
301083.SZ,百胜智能,A股,..\data\a_share\301083.SZ.csv
920056.SH,能之光,A股,..\data\a_share\920056.SH.csv
688276.SH,百克生物,A股,..\data\a_share\688276.SH.csv
000429.SZ,粤高速Ａ,A股,..\data\a_share\000429.SZ.csv
688609.SH,九联科技,A股,..\data\a_share\688609.SH.csv
603890.SH,春秋电子,A股,..\data\a_share\603890.SH.csv
001229.SZ,魅视科技,A股,..\data\a_share\001229.SZ.csv
603071.SH,物产环能,A股,..\data\a_share\603071.SH.csv
600693.SH,东百集团,A股,..\data\a_share\600693.SH.csv
920765.SH,美之高,A股,..\data\a_share\920765.SH.csv
300245.SZ,ST天玑,A股,..\data\a_share\300245.SZ.csv
301383.SZ,天键股份,A股,..\data\a_share\301383.SZ.csv
301016.SZ,雷尔伟,A股,..\data\a_share\301016.SZ.csv
300419.SZ,ST浩丰,A股,..\data\a_share\300419.SZ.csv
000679.SZ,大连友谊,A股,..\data\a_share\000679.SZ.csv
000521.SZ,长虹美菱,A股,..\data\a_share\000521.SZ.csv
300644.SZ,南京聚隆,A股,..\data\a_share\300644.SZ.csv
920436.SH,大地电气,A股,..\data\a_share\920436.SH.csv
001209.SZ,洪兴股份,A股,..\data\a_share\001209.SZ.csv
301175.SZ,中科环保,A股,..\data\a_share\301175.SZ.csv
920005.SH,鼎佳精密,A股,..\data\a_share\920005.SH.csv
603329.SH,上海雅仕,A股,..\data\a_share\603329.SH.csv
300891.SZ,惠云钛业,A股,..\data\a_share\300891.SZ.csv
603677.SH,奇精机械,A股,..\data\a_share\603677.SH.csv
000751.SZ,锌业股份,A股,..\data\a_share\000751.SZ.csv
688305.SH,科德数控,A股,..\data\a_share\688305.SH.csv
688070.SH,纵横股份,A股,..\data\a_share\688070.SH.csv
002108.SZ,沧州明珠,A股,..\data\a_share\002108.SZ.csv
688759.SH,必贝特-U,A股,..\data\a_share\688759.SH.csv
300757.SZ,罗博特科,A股,..\data\a_share\300757.SZ.csv
920826.SH,盖世食品,A股,..\data\a_share\920826.SH.csv
002862.SZ,实丰文化,A股,..\data\a_share\002862.SZ.csv
920790.SH,联迪信息,A股,..\data\a_share\920790.SH.csv
603303.SH,得邦照明,A股,..\data\a_share\603303.SH.csv
600778.SH,友好集团,A股,..\data\a_share\600778.SH.csv
301251.SZ,威尔高,A股,..\data\a_share\301251.SZ.csv
000669.SZ,ST金鸿,A股,..\data\a_share\000669.SZ.csv
603022.SH,新通联,A股,..\data\a_share\603022.SH.csv
920950.SH,迅安科技,A股,..\data\a_share\920950.SH.csv
603819.SH,神力股份,A股,..\data\a_share\603819.SH.csv
300504.SZ,天邑股份,A股,..\data\a_share\300504.SZ.csv
688698.SH,伟创电气,A股,..\data\a_share\688698.SH.csv
301106.SZ,骏成科技,A股,..\data\a_share\301106.SZ.csv
920146.SH,华阳变速,A股,..\data\a_share\920146.SH.csv
603658.SH,安图生物,A股,..\data\a_share\603658.SH.csv
600198.SH,大唐电信,A股,..\data\a_share\600198.SH.csv
300753.SZ,爱朋医疗,A股,..\data\a_share\300753.SZ.csv
300045.SZ,华力创通,A股,..\data\a_share\300045.SZ.csv
688090.SH,瑞松科技,A股,..\data\a_share\688090.SH.csv
603348.SH,文灿股份,A股,..\data\a_share\603348.SH.csv
603519.SH,立霸股份,A股,..\data\a_share\603519.SH.csv
600560.SH,金自天正,A股,..\data\a_share\600560.SH.csv
000599.SZ,青岛双星,A股,..\data\a_share\000599.SZ.csv
600487.SH,亨通光电,A股,..\data\a_share\600487.SH.csv
301311.SZ,昆船智能,A股,..\data\a_share\301311.SZ.csv
001231.SZ,农心科技,A股,..\data\a_share\001231.SZ.csv
300017.SZ,网宿科技,A股,..\data\a_share\300017.SZ.csv
603993.SH,洛阳钼业,A股,..\data\a_share\603993.SH.csv
600376.SH,首开股份,A股,..\data\a_share\600376.SH.csv
920188.SH,悦龙科技,A股,..\data\a_share\920188.SH.csv
688739.SH,成大生物,A股,..\data\a_share\688739.SH.csv
600933.SH,爱柯迪,A股,..\data\a_share\600933.SH.csv
300941.SZ,创识科技,A股,..\data\a_share\300941.SZ.csv
601022.SH,宁波远洋,A股,..\data\a_share\601022.SH.csv
301113.SZ,雅艺科技,A股,..\data\a_share\301113.SZ.csv
600635.SH,大众公用,A股,..\data\a_share\600635.SH.csv
002190.SZ,成飞集成,A股,..\data\a_share\002190.SZ.csv
300546.SZ,雄帝科技,A股,..\data\a_share\300546.SZ.csv
300642.SZ,透景生命,A股,..\data\a_share\300642.SZ.csv
002161.SZ,远 望 谷,A股,..\data\a_share\002161.SZ.csv
603976.SH,正川股份,A股,..\data\a_share\603976.SH.csv
600688.SH,上海石化,A股,..\data\a_share\600688.SH.csv
001277.SZ,速达股份,A股,..\data\a_share\001277.SZ.csv
300118.SZ,东方日升,A股,..\data\a_share\300118.SZ.csv
605151.SH,西上海,A股,..\data\a_share\605151.SH.csv
301221.SZ,光庭信息,A股,..\data\a_share\301221.SZ.csv
002888.SZ,惠威科技,A股,..\data\a_share\002888.SZ.csv
600278.SH,东方创业,A股,..\data\a_share\600278.SH.csv
600307.SH,酒钢宏兴,A股,..\data\a_share\600307.SH.csv
600489.SH,中金黄金,A股,..\data\a_share\600489.SH.csv
920856.SH,浩淼科技,A股,..\data\a_share\920856.SH.csv
603207.SH,小方制药,A股,..\data\a_share\603207.SH.csv
300166.SZ,东方国信,A股,..\data\a_share\300166.SZ.csv
001215.SZ,千味央厨,A股,..\data\a_share\001215.SZ.csv
001390.SZ,古麒绒材,A股,..\data\a_share\001390.SZ.csv
300462.SZ,ST华铭,A股,..\data\a_share\300462.SZ.csv
002425.SZ,凯撒文化,A股,..\data\a_share\002425.SZ.csv
920058.SH,华洋赛车,A股,..\data\a_share\920058.SH.csv
688579.SH,地纬智能,A股,..\data\a_share\688579.SH.csv
600671.SH,天目药业,A股,..\data\a_share\600671.SH.csv
300180.SZ,华峰超纤,A股,..\data\a_share\300180.SZ.csv
301305.SZ,朗坤科技,A股,..\data\a_share\301305.SZ.csv
002900.SZ,哈三联,A股,..\data\a_share\002900.SZ.csv
603326.SH,我乐家居,A股,..\data\a_share\603326.SH.csv
000570.SZ,苏常柴Ａ,A股,..\data\a_share\000570.SZ.csv
002658.SZ,雪迪龙,A股,..\data\a_share\002658.SZ.csv
603159.SH,上海亚虹,A股,..\data\a_share\603159.SH.csv
300177.SZ,中海达,A股,..\data\a_share\300177.SZ.csv
300654.SZ,世纪天鸿,A股,..\data\a_share\300654.SZ.csv
301211.SZ,亨迪药业,A股,..\data\a_share\301211.SZ.csv
301329.SZ,信音电子,A股,..\data\a_share\301329.SZ.csv
603926.SH,铁流股份,A股,..\data\a_share\603926.SH.csv
600158.SH,中体产业,A股,..\data\a_share\600158.SH.csv
605050.SH,福然德,A股,..\data\a_share\605050.SH.csv
301555.SZ,惠柏新材,A股,..\data\a_share\301555.SZ.csv
603059.SH,倍加洁,A股,..\data\a_share\603059.SH.csv
603613.SH,国联股份,A股,..\data\a_share\603613.SH.csv
603006.SH,联明股份,A股,..\data\a_share\603006.SH.csv
301386.SZ,未来电器,A股,..\data\a_share\301386.SZ.csv
300519.SZ,新光药业,A股,..\data\a_share\300519.SZ.csv
920701.SH,豪声电子,A股,..\data\a_share\920701.SH.csv
002917.SZ,金奥博,A股,..\data\a_share\002917.SZ.csv
301330.SZ,熵基科技,A股,..\data\a_share\301330.SZ.csv
920027.SH,交大铁发,A股,..\data\a_share\920027.SH.csv
600830.SH,香溢融通,A股,..\data\a_share\600830.SH.csv
002679.SZ,福建金森,A股,..\data\a_share\002679.SZ.csv
688322.SH,奥比中光-W,A股,..\data\a_share\688322.SH.csv
000899.SZ,赣能股份,A股,..\data\a_share\000899.SZ.csv
603881.SH,数据港,A股,..\data\a_share\603881.SH.csv
605003.SH,众望布艺,A股,..\data\a_share\605003.SH.csv
000519.SZ,中兵红箭,A股,..\data\a_share\000519.SZ.csv
002362.SZ,汉王科技,A股,..\data\a_share\002362.SZ.csv
002645.SZ,华宏科技,A股,..\data\a_share\002645.SZ.csv
002051.SZ,中工国际,A股,..\data\a_share\002051.SZ.csv
300699.SZ,光威复材,A股,..\data\a_share\300699.SZ.csv
688296.SH,和达科技,A股,..\data\a_share\688296.SH.csv
301219.SZ,腾远钴业,A股,..\data\a_share\301219.SZ.csv
002690.SZ,美亚光电,A股,..\data\a_share\002690.SZ.csv
002160.SZ,常铝股份,A股,..\data\a_share\002160.SZ.csv
000822.SZ,山东海化,A股,..\data\a_share\000822.SZ.csv
688099.SH,晶晨股份,A股,..\data\a_share\688099.SH.csv
002598.SZ,ST章鼓,A股,..\data\a_share\002598.SZ.csv
300549.SZ,优德精密,A股,..\data\a_share\300549.SZ.csv
601996.SH,丰林集团,A股,..\data\a_share\601996.SH.csv
300167.SZ,ST迪威迅,A股,..\data\a_share\300167.SZ.csv
600179.SH,安通控股,A股,..\data\a_share\600179.SH.csv
002175.SZ,*ST东智,A股,..\data\a_share\002175.SZ.csv
605266.SH,健之佳,A股,..\data\a_share\605266.SH.csv
000821.SZ,ST京机,A股,..\data\a_share\000821.SZ.csv
920057.SH,百甲科技,A股,..\data\a_share\920057.SH.csv
600676.SH,交运股份,A股,..\data\a_share\600676.SH.csv
300958.SZ,建工修复,A股,..\data\a_share\300958.SZ.csv
300333.SZ,兆日科技,A股,..\data\a_share\300333.SZ.csv
301166.SZ,优宁维,A股,..\data\a_share\301166.SZ.csv
000504.SZ,*ST生物,A股,..\data\a_share\000504.SZ.csv
002765.SZ,蓝黛科技,A股,..\data\a_share\002765.SZ.csv
603033.SH,三维股份,A股,..\data\a_share\603033.SH.csv
605333.SH,沪光股份,A股,..\data\a_share\605333.SH.csv
300717.SZ,华信新材,A股,..\data\a_share\300717.SZ.csv
603927.SH,中科软,A股,..\data\a_share\603927.SH.csv
301301.SZ,川宁生物,A股,..\data\a_share\301301.SZ.csv
600029.SH,南方航空,A股,..\data\a_share\600029.SH.csv
000428.SZ,华天酒店,A股,..\data\a_share\000428.SZ.csv
002572.SZ,索菲亚,A股,..\data\a_share\002572.SZ.csv
300971.SZ,博亚精工,A股,..\data\a_share\300971.SZ.csv
002932.SZ,*ST明德,A股,..\data\a_share\002932.SZ.csv
600243.SH,*ST海华,A股,..\data\a_share\600243.SH.csv
600162.SH,香江控股,A股,..\data\a_share\600162.SH.csv
300299.SZ,富春股份,A股,..\data\a_share\300299.SZ.csv
301138.SZ,华研精机,A股,..\data\a_share\301138.SZ.csv
300793.SZ,佳禾智能,A股,..\data\a_share\300793.SZ.csv
688010.SH,福光股份,A股,..\data\a_share\688010.SH.csv
301286.SZ,侨源股份,A股,..\data\a_share\301286.SZ.csv
920806.SH,云星宇,A股,..\data\a_share\920806.SH.csv
300252.SZ,金信诺,A股,..\data\a_share\300252.SZ.csv
300926.SZ,博俊科技,A股,..\data\a_share\300926.SZ.csv
920267.SH,鑫汇科,A股,..\data\a_share\920267.SH.csv
603211.SH,晋拓股份,A股,..\data\a_share\603211.SH.csv
002374.SZ,中锐股份,A股,..\data\a_share\002374.SZ.csv
600481.SH,双良节能,A股,..\data\a_share\600481.SH.csv
301072.SZ,中捷精工,A股,..\data\a_share\301072.SZ.csv
920367.SH,新赣江,A股,..\data\a_share\920367.SH.csv
603917.SH,合力科技,A股,..\data\a_share\603917.SH.csv
920508.SH,殷图网联,A股,..\data\a_share\920508.SH.csv
688776.SH,国光电气,A股,..\data\a_share\688776.SH.csv
600858.SH,银座股份,A股,..\data\a_share\600858.SH.csv
920810.SH,春光智能,A股,..\data\a_share\920810.SH.csv
603069.SH,海汽集团,A股,..\data\a_share\603069.SH.csv
002043.SZ,兔 宝 宝,A股,..\data\a_share\002043.SZ.csv
000948.SZ,南天信息,A股,..\data\a_share\000948.SZ.csv
